ID,Calories Burn, Weight,Age,Gender,Duration,Heart Rate,BMI,Height
1874,352.1540153,55.55916,29,Female,37,101,31.06103148,133.7426421
1875,162.9401304,72.916145,44,Female,50,130,21.59533754,183.7519056
1876,351.8320223,98.64027939,41,Female,58,131,18.60692468,230.2448087
1877,253.8191443,97.78098349,25,Female,29,176,34.22197702,169.0342274
1878,488.4393554,88.70372233,21,Male,32,116,26.7734573,182.0198258
1879,140.1950353,82.36895683,55,Male,45,100,32.95995836,158.0841963
1880,461.0078607,47.72208622,59,Male,41,160,18.72846283,159.6278425
1881,188.9463597,52.5903601,30,Male,52,162,30.97940989,130.2916254
1882,257.6815211,72.62125095,41,Female,56,156,21.29014075,184.6896663
1883,487.4694664,56.34370966,49,Female,57,147,24.94946656,150.2768512
1884,444.6844805,64.56544446,29,Male,43,156,34.5251792,136.751501
1885,100.8684954,67.78440203,45,Female,57,109,26.92572855,158.6650062
1886,319.9169524,66.83822279,23,Male,43,156,34.17889455,139.8406522
1887,496.4984639,58.21480424,47,Male,31,142,24.27969268,154.8442661
1888,257.9478451,92.85490012,59,Male,53,156,21.86479405,206.0770924
1889,167.6419803,77.33163621,35,Female,48,159,20.99193128,191.9342154
1890,184.2698428,83.03786532,56,Male,59,110,20.05923799,203.4608584
1891,175.2316234,83.47431107,25,Female,37,146,21.51102523,196.9907651
1892,332.3911472,64.30608465,26,Female,56,178,22.18158951,170.2666933
1893,356.2271813,91.70978273,44,Male,22,125,18.53420823,222.4440601
1894,227.4248284,89.12682803,59,Female,45,108,20.97211588,206.1498869
1895,188.5042543,90.24362819,45,Female,33,169,31.40985642,169.5021839
1896,110.6568241,92.48096019,54,Female,21,120,29.3392887,177.5421091
1897,195.9820696,57.86426289,37,Female,52,173,23.23276867,157.8173434
1898,448.4620367,69.65827417,47,Female,46,158,25.83806728,164.1936445
1899,229.3171033,91.72849008,29,Male,59,146,26.53330377,185.9329919
1900,219.3226974,88.30367625,58,Male,35,138,26.36235842,183.0194568
1901,301.6103051,80.74078521,53,Male,56,127,32.46857245,157.6938975
1902,234.6611155,84.13846763,54,Male,29,136,24.84276138,184.0337032
1903,446.3591219,61.21529493,25,Male,21,102,33.51356607,135.1511209
1904,166.8591108,73.25204853,34,Male,34,159,20.81265637,187.6057436
1905,371.3385009,81.24656289,27,Male,42,142,20.16697404,200.7160627
1906,346.9100408,55.24160429,49,Female,57,102,33.56775935,128.2838439
1907,205.9341581,100.4420884,43,Female,33,171,23.77147207,205.5558441
1908,174.4341652,82.87452664,27,Female,40,155,19.93455067,203.8953422
1909,373.984122,67.41527439,29,Female,53,134,33.05758274,142.8050634
1910,467.6255897,65.36599372,53,Female,34,125,34.5866025,137.4744474
1911,184.9877761,61.0048155,37,Male,50,134,27.15660399,149.8802226
1912,354.0665441,61.36136412,38,Male,45,126,34.58203461,133.2055231
1913,411.9519025,69.36312533,34,Male,26,113,20.43374846,184.2427067
1914,386.1743124,71.87096904,45,Male,38,180,24.38081043,171.6930365
1915,437.4883727,77.23280248,41,Female,57,172,34.40566056,149.8255728
1916,368.9242802,96.04381866,58,Female,33,164,31.92007243,173.4613713
1917,252.6042781,77.57778925,44,Female,58,177,24.87972741,176.5817802
1918,120.2141397,83.90736775,27,Male,20,122,20.07507597,204.4426256
1919,367.7137024,102.4172466,26,Male,52,111,23.20651296,210.0784982
1920,213.7896546,71.28227375,56,Female,57,171,31.8217118,149.6680165
1921,387.8673745,53.50872262,47,Male,57,179,29.90304404,133.7687262
1922,122.6055295,95.2817639,23,Male,29,138,27.61126103,185.7640938
1923,219.2890719,59.81664423,24,Female,43,170,31.41961858,137.9782296
1924,448.2965283,81.23225784,26,Female,23,152,32.12580149,159.0147009
1925,218.9904081,64.67101433,58,Male,50,127,26.38898643,156.5465429
1926,101.7444717,94.03374607,42,Female,46,163,24.60681338,195.4853342
1927,351.0508819,76.22295145,33,Female,22,166,22.3220503,184.7888826
1928,330.2709081,54.53766089,59,Female,53,180,27.88020182,139.8621812
1929,462.6831417,99.18585579,39,Male,25,122,32.17668213,175.5715901
1930,134.5275247,73.46049646,19,Female,23,174,30.35743188,155.5587393
1931,231.1240767,48.81888776,40,Female,23,133,31.21749486,125.0532307
1932,401.9758,62.16053049,53,Male,41,165,29.02076238,146.3534442
1933,384.8919567,65.82563516,39,Female,21,111,22.80365486,169.9007514
1934,383.8534335,75.59970958,48,Female,52,139,19.78279574,195.4862565
1935,160.237449,67.13584137,44,Male,54,154,25.57467983,162.021301
1936,362.3052264,66.82212989,35,Female,50,163,29.69310643,150.0141894
1937,123.6693558,55.39644701,35,Female,53,178,22.08939392,158.361299
1938,263.4925775,47.66885628,46,Female,47,159,23.87666262,141.2962236
1939,215.7207755,66.59065778,31,Male,20,113,26.50119664,158.5162939
1940,458.9692603,86.22627576,41,Female,49,134,28.58901962,173.668152
1941,369.2738571,93.53105372,18,Female,59,164,28.93927103,179.7769963
1942,482.4543114,74.57077724,31,Female,51,137,33.84199324,148.4418532
1943,457.0371919,50.91634171,29,Male,57,106,34.64697818,121.226039
1944,234.3926588,82.16182034,35,Female,60,138,27.02187392,174.3722192
1945,138.668506,90.07388225,33,Female,31,165,23.2831181,196.6884556
1946,100.7178569,56.57887281,59,Male,50,136,34.2462082,128.5348512
1947,233.5024908,59.71752819,30,Male,28,103,26.39472248,150.4154203
1948,236.8573714,83.99120835,33,Male,42,134,18.53104085,212.8957579
1949,227.3621901,70.57906713,22,Female,58,119,21.9719828,179.2269572
1950,393.4162375,52.48979435,42,Female,33,163,18.58828878,168.0419568
1951,282.7270359,59.38201253,39,Male,43,159,27.57138902,146.7567661
1952,420.6369734,99.59644199,20,Female,53,167,23.8542231,204.3333586
1953,168.9529976,70.34430386,53,Male,25,120,23.47817214,173.0941246
1954,108.0144688,62.98279582,25,Female,27,180,20.80325625,173.9984214
1955,307.5801751,92.93643411,25,Male,21,145,31.22888887,172.5101832
1956,259.5344658,86.44406157,48,Male,57,140,29.10107008,172.3507202
1957,498.5405894,60.0324772,55,Male,40,110,18.82894568,178.5583364
1958,342.716369,56.25329753,59,Male,28,128,26.80802648,144.8576952
1959,253.0043926,81.14328683,22,Female,51,179,22.96047089,187.9904998
1960,356.2250726,89.07369162,36,Female,39,149,32.01162044,166.8095445
1961,492.9016987,61.37836219,32,Male,36,152,30.17691455,142.6166501
1962,275.2511357,63.95453395,53,Male,27,157,32.06566434,141.2262893
1963,140.1048522,59.27615593,50,Male,22,145,21.09574533,167.6264621
1964,383.1849587,67.05911146,48,Female,29,157,31.33217407,146.2963975
1965,246.7573461,76.26721007,57,Female,27,102,21.01342312,190.5112064
1966,269.1750075,87.19956869,50,Male,38,134,27.17568678,179.1294136
1967,123.5748036,95.09584329,45,Male,40,145,19.56238993,220.4803103
1968,451.7753986,74.17975518,21,Female,24,129,31.61992112,153.1659774
1969,240.7529335,90.12878087,43,Female,52,144,33.03987819,165.1629113
1970,351.4324555,81.82497143,51,Female,50,138,34.58978993,153.8044741
1971,256.26433,75.2980923,52,Male,55,100,32.85971133,151.3770769
1972,388.8506434,69.84521761,47,Female,35,148,24.08663286,170.2865281
1973,223.9058222,66.1439978,34,Female,45,118,29.57871024,149.5393897
1974,414.0016424,49.15222133,42,Female,35,113,22.11208404,149.0928226
1975,276.6294937,56.58047703,27,Male,27,172,21.71666288,161.4123489
1976,338.0904496,90.05452953,31,Female,46,133,22.81841143,198.6598383
1977,160.6542107,55.11520862,42,Male,57,163,23.57783251,152.8916574
1978,483.4084839,74.51074826,37,Female,56,142,19.95756462,193.2216072
1979,383.9041513,75.94892225,36,Female,30,141,25.25462745,173.4164632
1980,314.7545912,58.94352387,33,Female,46,107,22.829192,160.684053
1981,143.5650303,59.49324039,47,Male,49,140,31.1099449,138.287903
1982,138.6509707,94.28307247,31,Male,35,122,26.28162249,189.4047111
1983,369.2355744,54.21700123,19,Male,35,114,24.08819529,150.0256837
1984,376.4426658,57.31197439,54,Male,41,160,28.65834863,141.4155296
1985,167.8886308,79.47036226,31,Male,52,122,22.36732482,188.4931508
1986,115.6924474,51.72946006,30,Male,39,105,25.02860138,143.7641768
1987,494.7120011,86.69774794,21,Female,41,134,26.25791756,181.7078827
1988,495.1978699,94.28574608,55,Female,52,150,32.71061471,169.7769269
1989,387.6215106,65.70618224,35,Male,36,106,30.6006848,146.5337096
1990,422.3374176,67.56387277,56,Male,44,130,29.13459445,152.2834752
1991,185.5302279,78.27216895,29,Male,23,113,19.13616352,202.24428
1992,375.2503434,84.6323345,51,Male,54,164,25.27223904,182.9979817
1993,284.2239473,77.13107675,25,Female,39,123,21.5812823,189.0497356
1994,352.2344388,67.44997375,21,Female,27,171,31.16443631,147.1164561
1995,293.3725776,84.72072678,52,Male,49,155,23.88052958,188.3531378
1996,203.6853705,80.19809831,38,Female,20,142,33.67636977,154.319
1997,101.872911,79.17686128,55,Male,55,160,19.18770837,203.1363226
1998,337.631618,83.0002891,18,Male,20,101,31.75585532,161.6694256
1999,463.5143716,84.68811259,60,Female,23,126,21.21039862,199.819014
2000,167.5062802,72.98549279,29,Female,46,154,22.44015472,180.345516
2001,302.6640703,61.70099282,22,Female,51,172,19.798414,176.5350217
2002,114.4710139,78.28118885,48,Female,28,135,24.19574581,179.8701926
2003,106.9069792,94.78132231,57,Female,56,122,34.13315506,166.6376625
2004,451.555927,75.18404823,43,Female,36,102,19.8821009,194.4606425
2005,420.7294961,79.24879205,60,Female,25,120,21.57844021,191.6400614
2006,360.2778566,88.6270872,60,Female,57,162,27.46819757,179.625569
2007,329.810828,66.81452974,34,Male,24,133,32.93762043,142.4260231
2008,315.6678535,102.4756106,50,Female,40,158,23.7029694,207.9260386
2009,120.5697025,62.99614094,39,Female,33,125,22.74102915,166.4377804
2010,472.815435,67.7102489,26,Female,44,100,19.29995844,187.3048479
2011,270.6279639,91.39055976,59,Male,60,152,23.18168808,198.553771
2012,470.2438232,90.4449938,38,Male,22,159,33.26988063,164.8794938
2013,102.8576658,86.0291398,26,Male,54,126,22.78370036,194.3169388
2014,248.2525269,101.4044086,42,Female,27,177,34.7439156,170.8397934
2015,120.9252721,92.6094685,48,Male,31,157,26.42690182,187.1994508
2016,346.8254135,85.11812874,31,Female,38,141,33.18660028,160.1509988
2017,278.2460024,84.42587713,22,Female,30,144,21.70732791,197.2125766
2018,102.3126858,82.53935573,43,Female,56,119,26.89479494,175.1847988
2019,463.2543687,98.91160476,20,Male,52,149,29.08271802,184.4191975
2020,322.2356464,88.73922006,44,Male,47,124,30.47736063,170.6353968
2021,139.1077441,85.37682433,37,Female,26,167,27.51228182,176.159753
2022,460.8590633,93.7768032,55,Male,35,115,19.34918949,220.1488003
2023,276.4004581,76.50688041,43,Male,33,155,20.95977343,191.0543609
2024,347.1413232,64.91428101,45,Male,60,149,33.90418381,138.3704899
2025,294.3652473,56.25843078,60,Female,54,105,33.67862301,129.2458609
2026,461.5467069,71.41355019,24,Male,21,156,26.82160285,163.1728684
2027,486.9450237,94.06183354,53,Female,27,115,30.45852704,175.7325745
2028,389.4322741,59.83635406,60,Female,57,132,18.57481225,179.4817706
2029,133.3429861,46.9708587,46,Male,55,162,22.61868419,144.1055083
2030,484.5370547,57.6924188,19,Female,45,168,31.23324753,135.909809
2031,215.6968227,62.32411596,21,Female,48,158,32.40226103,138.6884854
2032,387.1557318,69.29546955,45,Male,31,123,24.90959313,166.7896526
2033,327.7102546,76.18177634,49,Female,29,145,31.86255868,154.626962
2034,195.0007507,82.2062656,40,Male,40,113,29.47067708,167.0157404
2035,196.3573068,94.52228868,46,Female,59,161,21.73408918,208.5433722
2036,489.3869641,81.94464576,30,Male,47,117,30.15216969,164.854576
2037,215.4116099,56.29292382,24,Male,57,159,25.5293098,148.4934735
2038,400.9198717,83.03757149,33,Female,56,113,19.5316931,206.1898933
2039,112.7455327,63.73142868,25,Female,40,116,34.56886442,135.7795204
2040,391.5811095,70.0459141,32,Male,56,123,29.3886527,154.3837427
2041,401.718252,98.10842513,33,Female,46,124,24.10878563,201.7276756
2042,255.9553121,78.55220319,20,Male,55,167,29.30702055,163.716839
2043,301.9870095,58.07433612,34,Female,28,139,29.65132813,139.9490812
2044,213.4655283,85.45109247,58,Male,32,120,18.6051808,214.3097168
2045,281.558876,81.90088586,55,Male,50,176,25.87470753,177.9125461
2046,295.5789934,77.79523007,41,Female,38,113,24.2620957,179.0656688
2047,262.9891329,93.26201439,31,Female,58,112,30.48539424,174.9067169
2048,166.4834985,84.4285092,54,Female,26,162,27.87158975,174.0458571
2049,470.6676842,68.2515151,46,Female,20,156,23.74871843,169.5259002
2050,141.4859094,70.63978492,26,Female,49,156,23.00600917,175.2282162
2051,384.159716,73.28227615,40,Male,40,117,22.15731412,181.8615623
2052,368.8925747,87.59873432,46,Male,35,134,28.26706605,176.0388605
2053,345.6599902,56.85784501,35,Female,45,100,28.7814618,140.5525644
2054,211.4793867,96.68467698,35,Female,24,176,26.62949226,190.5449233
2055,402.028129,79.30391571,44,Male,32,144,18.79736358,205.399246
2056,304.229897,56.41096323,60,Male,57,166,21.55094154,161.7888669
2057,268.2768509,65.97415081,26,Female,27,107,25.02733945,162.3601943
2058,277.6702516,83.28287893,47,Female,42,177,25.67483246,180.1042892
2059,160.5967613,75.25532039,49,Female,40,167,31.9653375,153.4365968
2060,204.9509632,54.04511327,56,Female,33,162,24.34568214,148.9934724
2061,361.4155942,85.04830172,45,Male,27,162,27.22236755,176.7542545
2062,335.2585517,70.5689889,24,Female,56,110,19.31830211,191.1271882
2063,239.3994884,55.9530958,23,Female,40,123,29.21374482,138.3943768
2064,467.4067099,67.03278968,49,Female,60,143,29.32348027,151.1944641
2065,418.4258702,64.61910125,58,Male,54,113,34.56071323,136.7379638
2066,323.0812155,82.11472351,18,Male,30,119,23.91238966,185.3100733
2067,428.5186471,64.34991803,37,Female,26,108,30.98355459,144.1147321
2068,200.0076719,100.2129667,37,Female,23,148,26.39405656,194.8538037
2069,292.0736244,52.25417717,32,Male,37,148,30.19656671,131.5472347
2070,287.7812795,97.6694807,43,Female,49,107,31.19088161,176.956131
2071,136.3692718,64.14557862,19,Male,58,165,30.49883251,145.0246266
2072,407.3212426,70.20409916,21,Female,27,135,23.96841504,171.1439603
2073,241.2274433,55.52349866,49,Male,27,144,24.01118987,152.065807
2074,374.7160736,95.12726219,46,Female,48,156,30.87172504,175.5383655
2075,115.9977643,80.83411556,51,Male,21,107,23.25731976,186.4307357
2076,334.1399692,90.30432632,60,Female,45,115,32.7132934,166.1468624
2077,200.9843311,60.18316016,58,Male,21,149,30.31093283,140.9087113
2078,121.7013216,101.6892061,23,Female,35,159,19.08618588,230.8223476
2079,221.1743619,69.67950349,38,Female,37,151,29.32702084,154.141134
2080,218.9452676,101.9288637,45,Male,22,178,33.88800279,173.4305512
2081,231.9561507,88.90843268,51,Male,48,144,31.87395905,167.0142286
2082,384.7837474,55.9117665,47,Female,47,113,19.76512587,168.1906367
2083,438.4467754,82.43995462,57,Male,36,177,27.61480449,172.7817569
2084,223.1888352,84.27107679,27,Female,24,135,24.1112524,186.9516864
2085,353.5993111,54.57070549,36,Female,24,101,30.79140456,133.1266594
2086,499.1384247,83.13751586,36,Male,24,144,19.16989153,208.2517665
2087,408.0797593,79.58160912,18,Female,58,137,25.10768759,178.0340207
2088,314.354347,65.63471807,59,Female,43,157,33.42479156,140.1304311
2089,484.6897808,54.69386746,55,Female,27,119,21.47421296,159.5918426
2090,152.4064817,53.46756237,58,Female,58,136,27.27848241,140.0022739
2091,322.5235796,64.68349195,56,Female,40,121,18.58726193,186.5473221
2092,206.8063228,60.5257955,48,Female,54,163,31.18756786,139.309104
2093,127.7219037,48.31726023,51,Female,30,141,31.72815782,123.4038535
2094,322.5061221,99.02284888,25,Female,40,137,28.79783111,185.4333389
2095,470.9066113,64.75248468,48,Male,24,155,34.41568574,137.1671153
2096,419.1744621,76.5410836,50,Male,30,144,34.40102122,149.1631807
2097,271.4078284,78.55137658,36,Female,26,142,20.37023107,196.3717102
2098,150.6729459,98.78569395,40,Female,37,148,29.15532567,184.0721475
2099,425.491413,80.7513969,34,Female,48,105,28.74204834,167.616267
2100,239.7402976,64.54010181,26,Female,36,158,22.10729189,170.8626156
2101,414.3056969,52.36189201,25,Female,40,139,27.57549452,137.7989824
2102,239.9718459,91.34029251,49,Male,23,153,28.81994194,178.0264978
2103,368.8615585,86.67450534,44,Male,52,112,24.45452992,188.2634558
2104,445.1773622,94.64821145,47,Female,23,180,32.37315253,170.9872427
2105,447.8979526,80.91834771,52,Male,51,104,20.88206221,196.8506307
2106,357.9341628,60.13876505,48,Female,33,135,21.83791321,165.947871
2107,133.5654372,91.49600919,28,Male,42,175,20.64066157,210.5422546
2108,457.9229305,74.19084442,18,Male,56,134,23.6627035,177.06918
2109,483.597917,52.8500761,26,Female,60,120,19.44335167,164.8683315
2110,250.1955151,81.34745625,32,Male,46,155,32.398793,158.455593
2111,389.858658,69.48349674,23,Female,36,148,19.28211805,189.8293953
2112,393.9871187,76.20975246,55,Male,46,113,28.78267758,162.7195292
2113,330.8314825,53.82133785,38,Male,60,152,25.9207455,144.0965226
2114,165.3100736,83.74851292,50,Female,59,123,30.43115266,165.8934927
2115,414.7770605,90.14080006,45,Female,44,146,26.85498681,183.2096025
2116,248.8897663,50.83897006,43,Female,56,130,27.09447675,136.9802605
2117,124.1567429,56.88739213,55,Female,39,130,24.40349732,152.6799388
2118,427.8276249,94.02309589,23,Male,45,101,20.88016164,212.2024263
2119,276.1068814,84.52870794,34,Male,50,121,32.59142769,161.046178
2120,443.3648372,80.86948684,20,Female,44,171,24.57070906,181.419305
2121,185.4454109,76.68967284,18,Female,55,112,27.37858168,167.3643555
2122,201.8065393,75.90835006,26,Female,30,158,26.51702156,169.1930054
2123,279.2599732,85.19482993,41,Male,25,107,23.69713045,189.6089095
2124,443.0954481,92.02552423,23,Female,55,153,29.04820191,177.9895572
2125,198.6155539,55.07973291,18,Female,21,102,29.63558411,136.3292882
2126,187.6977728,53.83473485,26,Male,59,118,31.13777263,131.4884233
2127,256.7073899,52.00562348,19,Female,52,108,25.56309483,142.6324815
2128,335.8698416,78.90471014,48,Male,51,102,32.78197377,155.143618
2129,159.6234908,51.07982551,43,Female,46,149,26.78388403,138.0981703
2130,178.2041593,93.32709305,45,Female,45,173,27.14492388,185.4212717
2131,302.0645434,92.64123566,60,Female,52,104,31.46231981,171.5958573
2132,356.9236906,60.87514676,53,Male,59,102,23.37686598,161.3715116
2133,356.2054776,70.08276449,33,Female,24,107,21.24117285,181.6420379
2134,189.4447798,60.68752643,41,Male,27,159,34.93778565,131.7959395
2135,358.1780427,92.55075823,19,Male,40,111,29.38723124,177.464159
2136,206.5555646,64.60269706,49,Female,48,139,34.17470674,137.4905744
2137,385.0062375,58.6321031,54,Male,54,119,24.25488545,155.4777053
2138,435.2651725,68.64055824,46,Female,37,142,30.24514729,150.647716
2139,200.360237,68.76620842,40,Male,48,120,31.03002995,148.8663164
2140,124.2373971,88.87413696,18,Male,32,118,29.17604008,174.5317827
2141,128.0144317,60.93838515,20,Male,24,168,25.63550796,154.1787453
2142,279.4655147,51.58818817,23,Female,24,140,23.93521028,146.8102959
2143,386.5391288,68.48184352,37,Female,23,112,24.17311372,168.3144584
2144,401.3932332,69.89717741,43,Male,23,146,34.93420446,141.4504685
2145,497.3676688,83.7078864,22,Female,47,121,26.44262261,177.9225215
2146,371.2965597,98.63570819,38,Male,26,114,19.55712197,224.5766563
2147,276.7855474,92.23398909,37,Male,40,139,33.85128276,165.0661154
2148,404.8428995,60.20267247,52,Male,39,112,21.07330031,169.021366
2149,140.4985871,72.98563785,25,Female,44,150,27.25617633,163.6387822
2150,113.0029591,91.55742607,58,Female,45,164,31.07669526,171.6442949
2151,259.9037576,47.8385805,34,Female,58,104,31.44350695,123.3455976
2152,377.489271,55.09511474,43,Male,45,173,26.15110932,145.1481443
2153,338.8712224,86.50998956,31,Female,32,141,27.33853244,177.8875407
2154,194.0462898,94.7937358,39,Male,25,125,22.34384366,205.9732765
2155,481.0866377,101.031008,20,Female,36,125,23.39064822,207.8290317
2156,463.6577721,84.09165629,60,Female,38,100,32.07782043,161.9101322
2157,131.9238758,62.18565111,26,Male,27,141,26.59658565,152.9086835
2158,294.6965348,93.09755403,55,Female,44,127,27.76878037,183.1010069
2159,307.688925,50.49803919,48,Male,43,136,31.61737644,126.3788335
2160,120.6652586,70.8459275,57,Male,20,116,28.14934409,158.6438735
2161,362.834136,77.26384719,20,Female,34,103,34.94864081,148.687007
2162,260.3403533,78.94301208,59,Male,35,162,24.76378198,178.5452746
2163,178.5423258,95.25947767,41,Female,39,135,28.0833546,184.1745452
2164,396.9624619,88.59629901,36,Female,59,103,21.13467091,204.7434633
2165,152.9077902,77.67222111,51,Male,50,138,30.16821626,160.4567701
2166,389.4238377,96.57526376,60,Female,44,151,33.07792401,170.8692168
2167,203.2871279,70.98893771,18,Male,26,122,28.75401143,157.1252994
2168,184.1191619,66.59576866,34,Female,41,176,28.61077609,152.5662595
2169,204.1414126,82.01348264,46,Female,55,148,29.69564355,166.1866971
2170,389.6363292,71.87468036,42,Male,44,150,28.30644451,159.3475175
2171,297.2126265,70.08056565,35,Male,22,123,26.1016313,163.8569904
2172,337.6276473,51.51257994,40,Male,42,113,26.86246833,138.4789279
2173,352.7936551,96.8743614,44,Male,34,154,23.7688451,201.8832958
2174,286.6775038,85.13962652,26,Male,44,105,23.83064866,189.0157259
2175,194.2826039,87.09636509,33,Female,49,104,19.27039845,212.5957939
2176,136.0032824,49.81496481,36,Male,38,170,26.42848815,137.2915329
2177,205.9551451,59.35831383,40,Female,25,119,31.31098548,137.6868326
2178,122.8261735,79.87236037,46,Female,52,128,19.54135358,202.1719677
2179,498.8421841,90.94376792,24,Female,43,124,31.50398522,169.9040473
2180,344.3077558,85.49145591,46,Male,52,124,32.7919021,161.4648718
2181,319.39988,55.98196881,19,Female,21,178,19.0688389,171.3412611
2182,302.6028434,82.53766019,48,Male,31,129,29.42284273,167.488025
2183,215.0389733,88.08630797,40,Female,35,133,29.61554375,172.4623694
2184,222.9115181,50.3415717,42,Female,56,121,27.66800655,134.8883525
2185,313.2135931,66.03883018,52,Female,23,131,32.61972533,142.2851368
2186,154.8599951,74.66346139,28,Male,26,152,32.23253843,152.19725
2187,375.8299241,79.12402139,29,Male,48,119,25.00799546,177.874927
2188,315.7381805,48.20002097,21,Female,28,138,31.88617845,122.9482573
2189,268.6559592,91.12633361,20,Female,42,109,28.05306786,180.2319442
2190,225.701645,73.06877945,33,Female,33,119,21.39442292,184.8058175
2191,391.966348,77.80027462,52,Male,40,118,34.92369871,149.255536
2192,197.167781,83.91438674,37,Female,23,177,34.94455634,154.963154
2193,261.1442782,98.4201718,45,Female,51,134,29.66276067,182.1529779
2194,312.6573568,79.03985432,59,Male,42,146,33.70316489,153.1396757
2195,293.797148,50.73486036,44,Male,28,163,32.52470975,124.895422
2196,114.3482088,64.5160147,46,Female,39,149,19.30213214,182.8231232
2197,389.8603437,79.42376757,47,Female,59,177,24.11345152,181.4870131
2198,336.0439385,87.00853684,37,Female,50,158,32.89173218,162.6438178
2199,482.1279865,69.35514905,47,Female,44,146,28.43905586,156.1643031
2200,344.8386729,97.73877503,60,Female,38,166,26.32718169,192.6776144
2201,160.7280195,80.26409365,43,Female,55,150,18.77076095,206.7853244
2202,439.4051466,61.58729662,19,Male,52,164,27.08360248,150.7968797
2203,202.6845067,55.22283413,47,Female,47,169,34.24215979,126.9927041
2204,195.6057667,84.81425333,31,Female,40,121,18.50001378,214.1156421
2205,404.381214,76.81184939,53,Female,38,164,31.78761888,155.4479905
2206,137.3134379,65.0413646,58,Female,54,180,33.75508169,138.8114339
2207,377.1534576,56.02256652,52,Male,30,137,29.43903451,137.9493693
2208,376.0545236,79.372076,59,Male,28,111,23.31860239,184.4941548
2209,438.8941828,61.20245436,35,Female,31,147,32.39457008,137.4511282
2210,282.6958305,98.49338299,42,Male,30,175,32.4740874,174.1546399
2211,170.6792093,63.56942067,18,Male,30,112,26.26832962,155.5635689
2212,207.6140187,67.8226281,38,Female,21,116,28.17431063,155.1531717
2213,338.0900907,85.17355998,56,Female,59,172,33.4323134,159.6133399
2214,343.741872,98.83065773,26,Female,50,112,29.30105038,183.6556308
2215,251.4551946,77.8913086,38,Male,39,180,28.87684821,164.2364712
2216,162.3411354,75.0842689,27,Male,29,149,26.25611342,169.106094
2217,335.8876789,51.11625611,43,Male,53,168,31.85110775,126.6826817
2218,407.9730236,55.43013278,20,Female,51,140,25.14638605,148.4687904
2219,405.1080386,54.03457364,30,Male,44,107,33.1041843,127.7598576
2220,174.4438983,67.88000434,33,Female,43,116,24.02502402,168.0888924
2221,420.2704776,85.30516165,36,Male,20,138,25.26157016,183.7627513
2222,345.863649,67.47456897,55,Female,45,156,30.30009572,149.2272237
2223,346.9136445,54.82803091,31,Female,43,109,33.90679625,127.1621746
2224,134.3648396,54.76620637,40,Male,50,117,33.62966428,127.6130426
2225,260.9168232,91.1734723,24,Female,41,150,23.60341735,196.5381233
2226,246.2789879,82.62237688,30,Female,59,176,21.87788253,194.3328408
2227,475.3026235,95.34373626,29,Female,25,162,29.13966234,180.8855296
2228,233.0417921,66.93202797,20,Male,28,142,21.54920634,176.238729
2229,423.6812838,57.36440585,22,Female,48,137,20.50124438,167.2750385
2230,462.5557947,56.99596514,31,Female,49,104,27.10301957,145.0150968
2231,236.018962,59.88996707,25,Male,22,113,20.00407081,173.0285808
2232,437.0861554,70.1085119,32,Male,23,111,20.07923448,186.8580442
2233,404.2984659,62.08840855,47,Male,40,146,28.78990376,146.8537894
2234,131.7608421,80.11410415,27,Female,23,102,27.53097866,170.5861099
2235,334.7322432,79.07151966,43,Male,42,144,32.09554461,156.9595222
2236,435.5865856,86.28460689,52,Female,52,118,20.59503934,204.6846853
2237,108.9923938,47.78371722,56,Male,29,154,33.34098271,119.7156058
2238,164.1325116,83.98478795,18,Female,20,178,19.89669073,205.4517715
2239,146.3848142,86.71040142,57,Female,42,118,28.58785696,174.1585492
2240,193.0057209,96.96761704,39,Female,39,125,27.56418478,187.5602423
2241,104.1221235,62.19530125,49,Male,44,167,31.48791704,140.542224
2242,408.9451354,91.30877413,49,Male,27,121,22.40255916,201.8865747
2243,227.0787869,52.75709547,55,Female,54,116,23.03524843,151.3366055
2244,457.5826257,98.35991217,18,Female,42,115,21.16793717,215.5608052
2245,183.5435831,76.44578374,53,Male,32,156,21.13061462,190.2044634
2246,100.0147116,63.14754708,42,Male,39,107,31.86006216,140.7845293
2247,423.9726201,63.46584604,19,Female,31,128,27.6605926,151.4744195
2248,392.0585887,70.83524755,24,Male,59,138,32.18802642,148.3465783
2249,424.5470545,94.30366703,54,Female,57,124,29.25499819,179.5412533
2250,469.542548,65.2329902,24,Female,29,101,28.26739108,151.9115446
2251,301.8871213,81.07014669,30,Female,60,112,28.25706995,169.3818672
2252,367.3703659,63.4094932,33,Female,27,169,27.04855748,153.1105395
2253,486.8464783,61.50707641,54,Male,33,105,24.16801758,159.5298762
2254,166.5809066,76.40427694,32,Male,59,135,23.35230992,180.8814006
2255,132.8781572,49.65313805,27,Male,58,139,32.52432416,123.5575278
2256,291.4912035,80.29885647,55,Female,33,152,21.61084189,192.760852
2257,186.1262475,74.79487227,45,Male,48,157,18.61666889,200.4402451
2258,485.1786461,59.37730981,35,Female,26,108,34.02101565,132.1102825
2259,112.8219225,57.06023287,29,Female,39,150,20.88280811,165.2997973
2260,483.9629902,67.63275091,31,Female,32,139,22.15171284,174.7329744
2261,458.5285838,61.15893109,47,Male,21,115,27.92597387,147.9877542
2262,311.6871794,55.7852574,56,Female,45,153,31.71116287,132.6336241
2263,115.396885,60.44105899,38,Male,30,105,32.68061951,135.9943583
